,CUID,Species,Year,LGL counts,NuSEDS counts by CU,Total run,Region
1769,804,Chum,2013,35556,16060,35556,HG
1770,805,Chinook,2013,NA,NA,NA,HG
1771,806,Chinook,2013,NA,NA,NA,HG
1772,807,Coho,2013,66495,3410,81095,HG
1773,808,Coho,2013,NA,NA,NA,HG
1774,809,Coho,2013,NA,9232,NA,HG
1775,810,Pink (Even),2013,NA,NA,NA,HG
1776,811,Pink (Even),2013,NA,NA,NA,HG
1777,812,Pink (Even),2013,NA,NA,NA,HG
1778,813,Pink (Odd),2013,77908,36871,77908,HG
1779,814,Pink (Odd),2013,NA,NA,NA,HG
1780,815,Pink (Odd),2013,NA,NA,NA,HG
1781,816,River Sockeye,2013,NA,NA,NA,HG
1782,817,River Sockeye,2013,NA,NA,NA,HG
1783,818,River Sockeye,2013,NA,NA,NA,HG
1784,819,Lake Sockeye,2013,NA,1500,NA,HG
1785,820,Lake Sockeye,2013,6400,3500,8000,HG
1786,821,Lake Sockeye,2013,NA,NA,NA,HG
1787,822,Lake Sockeye,2013,NA,NA,NA,HG
1788,823,Lake Sockeye,2013,9200,NA,11500,HG
1789,824,Lake Sockeye,2013,NA,NA,NA,HG
1790,825,Lake Sockeye,2013,14000,2500,17500,HG
1791,826,Lake Sockeye,2013,9000,5116,11250,HG
1792,827,Lake Sockeye,2013,2400,3500,3000,HG
1793,800,Chum,2014,NA,600,NA,HG
1794,801,Chum,2014,NA,51480,NA,HG
1795,802,Chum,2014,NA,NA,NA,HG
1796,803,Chum,2014,75437,32400,75437,HG
1797,804,Chum,2014,30108,38650,30108,HG
1798,805,Chinook,2014,NA,NA,NA,HG
1799,806,Chinook,2014,NA,NA,NA,HG
1800,807,Coho,2014,78830,4763,95629,HG
1801,808,Coho,2014,NA,405,NA,HG
1802,809,Coho,2014,NA,5142,NA,HG
1803,810,Pink (Even),2014,NA,607750,NA,HG
1804,811,Pink (Even),2014,1578813,248173,1578813,HG
1805,812,Pink (Even),2014,93094,44240,93094,HG
1806,813,Pink (Odd),2014,NA,NA,NA,HG
1807,814,Pink (Odd),2014,NA,NA,NA,HG
1808,815,Pink (Odd),2014,NA,NA,NA,HG
1809,816,River Sockeye,2014,NA,NA,NA,HG
1810,817,River Sockeye,2014,NA,NA,NA,HG
1811,818,River Sockeye,2014,NA,NA,NA,HG
1812,819,Lake Sockeye,2014,NA,NA,NA,HG
1813,820,Lake Sockeye,2014,11200,3500,14000,HG
1814,821,Lake Sockeye,2014,NA,NA,NA,HG
1815,822,Lake Sockeye,2014,NA,NA,NA,HG
1816,823,Lake Sockeye,2014,13200,2500,16500,HG
1817,824,Lake Sockeye,2014,4500,NA,5625,HG
1818,825,Lake Sockeye,2014,4000,1500,5000,HG
1819,826,Lake Sockeye,2014,18600,8212,23250,HG
1820,827,Lake Sockeye,2014,15200,3100,19000,HG
1821,800,Chum,2015,NA,20,NA,HG
1822,801,Chum,2015,103307,93868,143281,HG
1823,802,Chum,2015,7151,35500,NA,HG
1824,803,Chum,2015,126107,38850,NA,HG
1825,804,Chum,2015,71906,45900,99729,HG
1826,805,Chinook,2015,NA,NA,NA,HG
1827,806,Chinook,2015,NA,NA,NA,HG
1828,807,Coho,2015,100206,10258,100206,HG
1829,808,Coho,2015,29582,1055,29582,HG
1830,809,Coho,2015,191743,15836,NA,HG
1831,810,Pink (Even),2015,NA,NA,NA,HG
1832,811,Pink (Even),2015,NA,NA,NA,HG
1833,812,Pink (Even),2015,NA,NA,NA,HG
1834,813,Pink (Odd),2015,72468,31423,NA,HG
1835,814,Pink (Odd),2015,NA,NA,NA,HG
1836,815,Pink (Odd),2015,NA,10,NA,HG
1837,816,River Sockeye,2015,NA,NA,NA,HG
1838,817,River Sockeye,2015,NA,NA,NA,HG
1839,818,River Sockeye,2015,NA,NA,NA,HG
1840,819,Lake Sockeye,2015,NA,NA,NA,HG
1841,820,Lake Sockeye,2015,6600,5000,8250,HG
1842,821,Lake Sockeye,2015,NA,NA,NA,HG
1843,822,Lake Sockeye,2015,NA,NA,NA,HG
1844,823,Lake Sockeye,2015,16000,NA,20000,HG
1845,824,Lake Sockeye,2015,1000,NA,1250,HG
1846,825,Lake Sockeye,2015,4000,NA,5000,HG
1847,826,Lake Sockeye,2015,25500,13463,31875,HG
1848,827,Lake Sockeye,2015,6400,2500,8000,HG
1849,800,Chum,2016,NA,200,NA,HG
1850,801,Chum,2016,80111,36168,NA,HG
1851,802,Chum,2016,9852,NA,NA,HG
1852,803,Chum,2016,74751,57225,NA,HG
1853,804,Chum,2016,30308,7500,NA,HG
1854,805,Chinook,2016,NA,NA,NA,HG
1855,806,Chinook,2016,NA,NA,NA,HG
1856,807,Coho,2016,46048,9760,46048,HG
1857,808,Coho,2016,NA,NA,NA,HG
1858,809,Coho,2016,198845,8132,198845,HG
1859,810,Pink (Even),2016,414318,1135000,NA,HG
1860,811,Pink (Even),2016,262448,826878,NA,HG
1861,812,Pink (Even),2016,3823,325940,NA,HG
1862,813,Pink (Odd),2016,NA,NA,NA,HG
1863,814,Pink (Odd),2016,NA,NA,NA,HG
1864,815,Pink (Odd),2016,NA,NA,NA,HG
1865,816,River Sockeye,2016,NA,NA,NA,HG
1866,817,River Sockeye,2016,NA,NA,NA,HG
1867,818,River Sockeye,2016,NA,25,NA,HG
1868,819,Lake Sockeye,2016,NA,NA,NA,HG
1869,820,Lake Sockeye,2016,5200,7000,6500,HG
1870,821,Lake Sockeye,2016,NA,NA,NA,HG
1871,822,Lake Sockeye,2016,NA,NA,NA,HG
1872,823,Lake Sockeye,2016,16000,4500,20000,HG
1873,824,Lake Sockeye,2016,2500,800,3125,HG
1874,825,Lake Sockeye,2016,10000,5000,12500,HG
1875,826,Lake Sockeye,2016,15000,17825,18750,HG
1876,827,Lake Sockeye,2016,6000,6500,7500,HG
1877,800,Chum,2017,NA,NA,NA,HG
1878,801,Chum,2017,50207,15895,NA,HG
1879,802,Chum,2017,3973,25400,NA,HG
1880,803,Chum,2017,88201,50275,NA,HG
1881,804,Chum,2017,58854,32700,NA,HG
1882,805,Chinook,2017,NA,NA,NA,HG
1883,806,Chinook,2017,NA,NA,NA,HG
1884,807,Coho,2017,64716,15549,64716,HG
1885,808,Coho,2017,22375,320,22375,HG
1886,809,Coho,2017,96582,4427,96582,HG
1887,810,Pink (Even),2017,NA,NA,NA,HG
1888,811,Pink (Even),2017,NA,NA,NA,HG
1889,812,Pink (Even),2017,NA,NA,NA,HG
1890,813,Pink (Odd),2017,57706,68745,NA,HG
1891,814,Pink (Odd),2017,NA,NA,NA,HG
1892,815,Pink (Odd),2017,NA,NA,NA,HG
1893,816,River Sockeye,2017,NA,NA,NA,HG
1894,817,River Sockeye,2017,NA,NA,NA,HG
1895,818,River Sockeye,2017,NA,NA,NA,HG
1896,819,Lake Sockeye,2017,NA,NA,NA,HG
1897,820,Lake Sockeye,2017,8000,3000,10000,HG
1898,821,Lake Sockeye,2017,NA,NA,NA,HG
1899,822,Lake Sockeye,2017,NA,NA,NA,HG
1900,823,Lake Sockeye,2017,3000,NA,3750,HG
1901,824,Lake Sockeye,2017,NA,NA,NA,HG
1902,825,Lake Sockeye,2017,5000,NA,6250,HG
1903,826,Lake Sockeye,2017,12000,31226,15000,HG
1904,827,Lake Sockeye,2017,14000,4000,17500,HG
